index	original	background	difference
1229	6709	272	6437
1230	6732	270	6462
1231	6743	270	6473
1232	6768	262	6506
1233	6752	273	6479
1234	6761	280	6481
1235	6748	281	6467
1236	6770	275	6495
1237	6789	281	6508
1238	6844	285	6559
1239	6879	277	6602
1240	6760	271	6489
1241	6767	278	6489
1242	6867	279	6588
1243	6855	282	6573
1244	6920	292	6628
1245	6937	291	6646
1246	6884	275	6609
1247	6903	270	6633
1248	6928	274	6654
1249	6943	284	6659
1250	6867	287	6580
1251	6871	283	6588
1252	6882	274	6608
1253	6848	279	6569
1254	6848	282	6566
1255	6873	280	6593
1256	6935	283	6652
1257	6917	284	6633
1258	6904	279	6625
1259	6918	276	6642
1260	6967	280	6687
1261	6994	277	6717
1262	6885	283	6602
1263	6881	286	6595
1264	6918	284	6634
1265	6941	286	6655
1266	6838	279	6559
1267	6865	280	6585
1268	6844	286	6558
1269	6856	280	6576
1270	6869	281	6588
1271	6850	277	6573
1272	6815	272	6543
1273	6858	281	6577
1274	6804	283	6521
1275	6826	273	6553
1276	6900	272	6628
1277	6879	280	6599
1278	6857	283	6574
1279	6850	280	6570
1280	6835	276	6559
1281	6787	275	6512
1282	6795	275	6520
1283	6814	281	6533
1284	6852	286	6566
1285	6873	277	6596
1286	6790	269	6521
1287	6718	279	6439
1288	6741	273	6468
1289	6809	276	6533
1290	6762	279	6483
1291	6742	284	6458
1292	6729	273	6456
1293	6683	273	6410
1294	6695	283	6412
1295	6701	277	6424
1296	6656	272	6384
1297	6677	273	6404
1298	6678	268	6410
1299	6639	281	6358
1300	6603	287	6316
1301	6630	279	6351
1302	6586	277	6309
1303	6567	281	6286
1304	6521	278	6243
1305	6573	267	6306
1306	6602	270	6332
1307	6513	281	6232
1308	6525	279	6246
1309	6490	276	6214
1310	6416	280	6136
1311	6443	273	6170
1312	6422	281	6141
1313	6399	290	6109
1314	6373	276	6097
1315	6307	273	6034
1316	6302	277	6025
1317	6289	277	6012
1318	6211	274	5937
1319	6216	279	5937
1320	6228	274	5954
1321	6151	282	5869
1322	6152	278	5874
1323	6169	281	5888
1324	6194	280	5914
1325	6183	271	5912
1326	6143	273	5870
1327	6104	280	5824
1328	6073	273	5800
1329	6115	276	5839
1330	6088	278	5810
1331	6043	280	5763
1332	6037	280	5757
1333	5969	281	5688
1334	5883	278	5605
1335	5896	280	5616
1336	5930	272	5658
1337	5861	274	5587
1338	5790	271	5519
1339	5844	272	5572
1340	5792	283	5509
1341	5763	279	5484
1342	5767	268	5499
1343	5724	275	5449
1344	5730	275	5455
1345	5684	274	5410
1346	5651	272	5379
1347	5653	273	5380
1348	5551	270	5281
1349	5517	279	5238
1350	5557	275	5282
1351	5517	271	5246
1352	5542	271	5271
1353	5512	278	5234
1354	5344	273	5071
1355	5332	271	5061
1356	5337	273	5064
1357	5284	271	5013
1358	5310	276	5034
1359	5328	276	5052
1360	5250	275	4975
1361	5228	280	4948
1362	5166	273	4893
1363	5097	271	4826
1364	5156	284	4872
1365	5121	279	4842
1366	5074	269	4805
1367	5061	273	4788
1368	5071	278	4793
1369	5048	279	4769
1370	4957	270	4687
1371	4911	276	4635
1372	4926	280	4646
1373	4868	282	4586
1374	4863	285	4578
1375	4856	287	4569
1376	4805	287	4518
1377	4772	281	4491
1378	4722	276	4446
1379	4758	280	4478
1380	4720	286	4434
1381	4709	279	4430
1382	4687	281	4406
1383	4631	282	4349
1384	4602	272	4330
1385	4578	274	4304
1386	4533	273	4260
1387	4510	266	4244
1388	4465	278	4187
1389	4436	280	4156
1390	4471	268	4203
1391	4449	281	4168
1392	4417	276	4141
1393	4370	277	4093
1394	4354	284	4070
1395	4376	278	4098
