index	original	background	difference
988	6742	277	6465
989	6753	275	6478
990	6775	279	6496
991	6742	282	6460
992	6735	280	6455
993	6769	281	6488
994	6827	286	6541
995	6774	289	6485
996	6769	277	6492
997	6779	282	6497
998	6793	275	6518
999	6745	282	6463
1000	6773	274	6499
1001	6801	269	6532
1002	6725	282	6443
1003	6687	286	6401
1004	6743	271	6472
1005	6804	272	6532
1006	6766	283	6483
1007	6829	284	6545
1008	6856	283	6573
1009	6821	284	6537
1010	6858	285	6573
1011	6901	282	6619
1012	6863	281	6582
1013	6844	283	6561
1014	6849	284	6565
1015	6903	288	6615
1016	6880	289	6591
1017	6824	280	6544
1018	6777	274	6503
1019	6809	281	6528
1020	6855	275	6580
1021	6870	277	6593
1022	6884	276	6608
1023	6863	276	6587
1024	6765	280	6485
1025	6807	284	6523
1026	6802	277	6525
1027	6775	275	6500
1028	6812	272	6540
1029	6773	276	6497
1030	6756	285	6471
1031	6756	288	6468
1032	6753	285	6468
1033	6744	281	6463
1034	6749	282	6467
1035	6718	273	6445
1036	6710	277	6433
1037	6702	285	6417
1038	6735	276	6459
1039	6741	276	6465
1040	6707	277	6430
1041	6673	280	6393
1042	6677	284	6393
1043	6690	281	6409
1044	6679	278	6401
1045	6630	272	6358
1046	6627	266	6361
1047	6684	275	6409
1048	6674	282	6392
1049	6645	288	6357
1050	6712	277	6435
1051	6676	278	6398
1052	6660	286	6374
1053	6675	283	6392
1054	6674	285	6389
1055	6636	285	6351
1056	6584	278	6306
1057	6582	281	6301
1058	6649	277	6372
1059	6682	286	6396
1060	6596	284	6312
1061	6587	273	6314
1062	6609	278	6331
1063	6689	288	6401
1064	6541	279	6262
1065	6502	276	6226
1066	6514	276	6238
1067	6555	275	6280
1068	6554	272	6282
1069	6571	290	6281
1070	6630	288	6342
1071	6523	278	6245
1072	6459	287	6172
1073	6515	289	6226
1074	6510	284	6226
1075	6509	290	6219
1076	6481	284	6197
1077	6442	279	6163
1078	6452	278	6174
1079	6465	281	6184
1080	6486	286	6200
1081	6534	285	6249
1082	6519	274	6245
1083	6522	273	6249
1084	6452	274	6178
1085	6500	286	6214
1086	6434	288	6146
1087	6369	282	6087
1088	6424	282	6142
1089	6441	282	6159
1090	6384	280	6104
1091	6406	279	6127
1092	6456	274	6182
1093	6462	274	6188
1094	6446	276	6170
1095	6446	288	6158
1096	6451	290	6161
1097	6466	275	6191
1098	6458	280	6178
1099	6475	276	6199
1100	6462	273	6189
1101	6400	279	6121
1102	6427	282	6145
1103	6418	288	6130
1104	6388	294	6094
1105	6359	286	6073
1106	6374	283	6091
1107	6397	282	6115
1108	6358	284	6074
1109	6383	286	6097
1110	6500	288	6212
1111	6498	282	6216
1112	6384	288	6096
1113	6461	284	6177
1114	6483	282	6201
1115	6428	282	6146
1116	6391	276	6115
1117	6441	272	6169
1118	6426	271	6155
1119	6418	284	6134
1120	6455	285	6170
1121	6479	283	6196
1122	6553	288	6265
1123	6436	291	6145
1124	6476	271	6205
1125	6517	274	6243
1126	6443	280	6163
1127	6465	281	6184
1128	6539	271	6268
1129	6500	272	6228
1130	6543	273	6270
1131	6573	284	6289
1132	6535	284	6251
1133	6461	281	6180
1134	6509	277	6232
1135	6493	278	6215
1136	6514	279	6235
1137	6566	271	6295
1138	6571	275	6296
1139	6563	289	6274
1140	6635	285	6350
1141	6685	284	6401
1142	6644	277	6367
1143	6636	276	6360
1144	6656	285	6371
1145	6611	283	6328
1146	6663	274	6389
1147	6718	276	6442
1148	6701	276	6425
1149	6629	279	6350
1150	6676	274	6402
1151	6665	278	6387
1152	6695	287	6408
1153	6774	282	6492
1154	6822	281	6541
1155	6756	286	6470
1156	6759	280	6479
1157	6795	278	6517
1158	6788	278	6510
1159	6840	282	6558
1160	6861	298	6563
1161	6804	297	6507
1162	6793	283	6510
1163	6877	281	6596
1164	6979	277	6702
1165	6896	277	6619
1166	6854	270	6584
1167	6890	278	6612
1168	6895	281	6614
1169	6924	290	6634
1170	7018	285	6733
1171	7067	283	6784
1172	7035	283	6752
1173	7109	275	6834
1174	7097	281	6816
1175	7006	281	6725
1176	7034	277	6757
1177	7129	274	6855
1178	7141	279	6862
1179	7154	284	6870
1180	7181	275	6906
1181	7254	280	6974
1182	7237	272	6965
1183	7158	275	6883
1184	7219	278	6941
1185	7270	272	6998
1186	7234	266	6968
1187	7301	281	7020
1188	7361	280	7081
1189	7344	277	7067
1190	7376	284	7092
1191	7460	278	7182
1192	7529	276	7253
1193	7472	278	7194
1194	7494	285	7209
1195	7513	282	7231
1196	7568	275	7293
1197	7537	285	7252
1198	7583	275	7308
1199	7634	280	7354
1200	7676	288	7388
1201	7659	279	7380
1202	7640	277	7363
1203	7802	281	7521
1204	7838	280	7558
1205	7799	291	7508
1206	7735	284	7451
1207	7773	283	7490
1208	7795	279	7516
1209	7872	282	7590
1210	7937	279	7658
1211	7848	279	7569
1212	7902	272	7630
1213	7971	264	7707
1214	7966	268	7698
1215	7966	274	7692
1216	8027	274	7753
1217	8054	282	7772
1218	8084	266	7818
1219	8060	287	7773
1220	8177	269	7908
1221	8229	274	7955
1222	8228	275	7953
1223	8208	284	7924
1224	8202	279	7923
1225	8244	282	7962
1226	8325	285	8040
1227	8315	289	8026
1228	8335	282	8053
1229	8393	272	8121
1230	8451	270	8181
1231	8390	270	8120
1232	8358	262	8096
1233	8378	273	8105
1234	8449	280	8169
1235	8497	281	8216
1236	8563	275	8288
1237	8494	281	8213
1238	8497	285	8212
1239	8532	277	8255
1240	8578	271	8307
1241	8650	278	8372
1242	8726	279	8447
1243	8726	282	8444
1244	8766	292	8474
1245	8738	291	8447
1246	8730	275	8455
1247	8759	270	8489
1248	8743	274	8469
1249	8782	284	8498
1250	8876	287	8589
1251	8875	283	8592
1252	8995	274	8721
1253	9049	279	8770
1254	9029	282	8747
1255	9045	280	8765
1256	8983	283	8700
1257	9015	284	8731
1258	9013	279	8734
1259	9031	276	8755
1260	9185	280	8905
1261	9097	277	8820
1262	8998	283	8715
