index	original	background	difference
1179	8340	306	8034
1180	8459	307	8152
1181	8490	304	8186
1182	8560	307	8253
1183	8660	324	8336
1184	8774	325	8449
1185	8791	313	8478
1186	8875	310	8565
1187	8922	320	8602
1188	8983	322	8661
1189	9077	318	8759
1190	9135	312	8823
1191	9186	311	8875
1192	9267	309	8958
1193	9409	313	9096
1194	9430	316	9114
1195	9443	321	9122
1196	9579	319	9260
1197	9635	310	9325
1198	9716	308	9408
1199	9729	312	9417
1200	9709	315	9394
1201	9717	321	9396
1202	9778	317	9461
1203	9775	312	9463
1204	9865	314	9551
1205	9894	312	9582
1206	9920	323	9597
1207	9949	317	9632
1208	9915	321	9594
1209	9869	317	9552
1210	9909	317	9592
1211	9855	322	9533
1212	9976	325	9651
1213	9940	320	9620
1214	9832	318	9514
1215	9764	319	9445
1216	9789	313	9476
1217	9797	314	9483
1218	9807	312	9495
1219	9774	312	9462
1220	9701	309	9392
1221	9708	312	9396
1222	9698	315	9383
1223	9629	321	9308
1224	9620	316	9304
1225	9562	309	9253
1226	9454	311	9143
1227	9330	302	9028
1228	9326	297	9029
1229	9320	300	9020
1230	9234	313	8921
1231	9162	307	8855
1232	9090	305	8785
1233	9036	300	8736
1234	8969	299	8670
1235	8936	304	8632
1236	8951	305	8646
1237	8826	316	8510
1238	8810	318	8492
1239	8826	309	8517
1240	8686	310	8376
1241	8624	311	8313
1242	8663	319	8344
1243	8629	320	8309
1244	8580	312	8268
1245	8578	313	8265
1246	8451	311	8140
1247	8451	309	8142
1248	8460	306	8154
1249	8336	311	8025
1250	8299	315	7984
1251	8308	317	7991
1252	8274	310	7964
1253	8286	307	7979
1254	8193	311	7882
1255	8184	319	7865
1256	8199	306	7893
1257	8140	315	7825
1258	8109	319	7790
1259	8181	314	7867
1260	8187	313	7874
1261	8074	309	7765
1262	8126	309	7817
1263	8141	315	7826
1264	8112	315	7797
1265	8103	314	7789
1266	8066	317	7749
1267	8081	320	7761
1268	8136	313	7823
1269	8154	309	7845
1270	8157	306	7851
1271	8214	310	7904
1272	8317	320	7997
1273	8358	314	8044
1274	8302	309	7993
1275	8337	305	8032
1276	8437	301	8136
1277	8435	297	8138
1278	8475	307	8168
1279	8464	319	8145
1280	8540	319	8221
1281	8657	312	8345
1282	8649	306	8343
1283	8664	306	8358
1284	8701	317	8384
1285	8724	312	8412
1286	8688	306	8382
1287	8771	302	8469
1288	8894	310	8584
1289	8914	313	8601
1290	8963	300	8663
1291	9034	305	8729
1292	9039	313	8726
1293	9105	316	8789
1294	9148	314	8834
1295	9204	308	8896
1296	9225	307	8918
1297	9440	300	9140
1298	9481	299	9182
1299	9461	300	9161
1300	9568	304	9264
1301	9511	310	9201
1302	9566	315	9251
1303	9632	313	9319
1304	9727	308	9419
1305	9769	312	9457
1306	9766	315	9451
1307	9786	308	9478
1308	9848	306	9542
1309	9870	309	9561
1310	9884	309	9575
1311	9934	307	9627
1312	10020	314	9706
1313	10045	300	9745
1314	9919	310	9609
1315	9845	315	9530
1316	9951	307	9644
1317	10048	309	9739
1318	9957	300	9657
1319	9888	289	9599
1320	9905	302	9603
1321	9969	298	9671
1322	9920	300	9620
1323	9873	304	9569
1324	9875	303	9572
1325	9940	295	9645
1326	9881	308	9573
1327	9790	313	9477
1328	9854	310	9544
1329	9847	302	9545
1330	9858	299	9559
1331	9746	308	9438
1332	9743	312	9431
1333	9694	309	9385
1334	9632	298	9334
1335	9537	304	9233
1336	9568	320	9248
1337	9639	303	9336
1338	9595	293	9302
1339	9481	288	9193
1340	9443	302	9141
1341	9446	305	9141
1342	9449	297	9152
1343	9401	307	9094
1344	9405	307	9098
1345	9385	303	9082
1346	9194	303	8891
1347	9182	308	8874
1348	9080	315	8765
1349	8989	302	8687
1350	9015	299	8716
1351	8974	306	8668
1352	8927	310	8617
1353	8907	304	8603
1354	8837	290	8547
1355	8679	299	8380
1356	8584	307	8277
1357	8585	299	8286
1358	8561	293	8268
1359	8491	290	8201
1360	8445	290	8155
1361	8365	302	8063
1362	8257	299	7958
1363	8190	296	7894
1364	8152	306	7846
1365	8060	302	7758
1366	8097	301	7796
1367	8124	308	7816
1368	7994	306	7688
1369	7994	302	7692
1370	8033	304	7729
1371	7935	306	7629
1372	7825	310	7515
1373	7910	302	7608
1374	7849	301	7548
1375	7809	307	7502
1376	7748	305	7443
1377	7713	311	7402
1378	7751	300	7451
1379	7753	300	7453
1380	7723	305	7418
1381	7714	301	7413
1382	7734	292	7442
1383	7791	300	7491
1384	7725	304	7421
1385	7687	300	7387
1386	7693	303	7390
1387	7734	298	7436
1388	7746	295	7451
1389	7758	295	7463
1390	7835	300	7535
1391	7835	301	7534
1392	7748	305	7443
1393	7783	310	7473
1394	7906	312	7594
1395	7981	308	7673
1396	7916	297	7619
1397	8007	294	7713
1398	8091	295	7796
1399	8055	306	7749
1400	8133	302	7831
1401	8217	303	7914
1402	8215	304	7911
1403	8206	299	7907
1404	8236	299	7937
1405	8348	309	8039
1406	8422	316	8106
1407	8524	304	8220
1408	8560	309	8251
1409	8634	301	8333
1410	8706	298	8408
1411	8797	298	8499
1412	8849	299	8550
1413	8827	301	8526
1414	8913	295	8618
1415	8990	292	8698
1416	9119	303	8816
