index	original	background	difference
1154	7349	318	7031
1155	7394	311	7083
1156	7450	312	7138
1157	7398	308	7090
1158	7405	312	7093
1159	7464	312	7152
1160	7506	311	7195
1161	7502	322	7180
1162	7513	323	7190
1163	7529	323	7206
1164	7555	318	7237
1165	7610	313	7297
1166	7634	320	7314
1167	7674	323	7351
1168	7723	325	7398
1169	7724	322	7402
1170	7746	315	7431
1171	7829	313	7516
1172	7886	319	7567
1173	7972	324	7648
1174	8033	326	7707
1175	8060	328	7732
1176	8113	322	7791
1177	8213	307	7906
1178	8278	310	7968
1179	8359	306	8053
1180	8410	307	8103
1181	8481	304	8177
1182	8566	307	8259
1183	8646	324	8322
1184	8700	325	8375
1185	8771	313	8458
1186	8851	310	8541
1187	8903	320	8583
1188	8986	322	8664
1189	9077	318	8759
1190	9133	312	8821
1191	9188	311	8877
1192	9298	309	8989
1193	9348	313	9035
1194	9443	316	9127
1195	9499	321	9178
1196	9528	319	9209
1197	9585	310	9275
1198	9587	308	9279
1199	9672	312	9360
1200	9714	315	9399
1201	9700	321	9379
1202	9729	317	9412
1203	9775	312	9463
1204	9773	314	9459
1205	9806	312	9494
1206	9839	323	9516
1207	9842	317	9525
1208	9893	321	9572
1209	9884	317	9567
1210	9867	317	9550
1211	9857	322	9535
1212	9844	325	9519
1213	9777	320	9457
1214	9761	318	9443
1215	9766	319	9447
1216	9788	313	9475
1217	9784	314	9470
1218	9714	312	9402
1219	9715	312	9403
1220	9698	309	9389
1221	9644	312	9332
1222	9590	315	9275
1223	9575	321	9254
1224	9529	316	9213
1225	9445	309	9136
1226	9429	311	9118
1227	9399	302	9097
1228	9286	297	8989
1229	9241	300	8941
1230	9199	313	8886
1231	9150	307	8843
1232	9122	305	8817
1233	9069	300	8769
1234	8985	299	8686
1235	8934	304	8630
1236	8895	305	8590
1237	8872	316	8556
1238	8788	318	8470
1239	8714	309	8405
1240	8646	310	8336
1241	8630	311	8319
1242	8604	319	8285
1243	8589	320	8269
1244	8544	312	8232
1245	8476	313	8163
1246	8480	311	8169
1247	8451	309	8142
1248	8394	306	8088
1249	8318	311	8007
1250	8291	315	7976
1251	8297	317	7980
1252	8293	310	7983
1253	8256	307	7949
1254	8240	311	7929
1255	8209	319	7890
1256	8185	306	7879
1257	8190	315	7875
1258	8171	319	7852
1259	8155	314	7841
1260	8146	313	7833
1261	8085	309	7776
1262	8094	309	7785
1263	8146	315	7831
1264	8162	315	7847
1265	8156	314	7842
1266	8136	317	7819
1267	8120	320	7800
1268	8127	313	7814
1269	8134	309	7825
1270	8172	306	7866
1271	8247	310	7937
1272	8258	320	7938
1273	8265	314	7951
1274	8313	309	8004
1275	8318	305	8013
1276	8366	301	8065
1277	8404	297	8107
1278	8464	307	8157
1279	8485	319	8166
1280	8495	319	8176
1281	8554	312	8242
1282	8579	306	8273
1283	8649	306	8343
1284	8698	317	8381
1285	8703	312	8391
1286	8753	306	8447
1287	8774	302	8472
1288	8829	310	8519
1289	8883	313	8570
1290	8977	300	8677
1291	9014	305	8709
1292	9061	313	8748
1293	9127	316	8811
1294	9158	314	8844
1295	9175	308	8867
1296	9244	307	8937
1297	9315	300	9015
1298	9410	299	9111
1299	9459	300	9159
1300	9521	304	9217
1301	9554	310	9244
1302	9569	315	9254
1303	9610	313	9297
1304	9659	308	9351
1305	9744	312	9432
1306	9799	315	9484
1307	9792	308	9484
1308	9828	306	9522
1309	9850	309	9541
1310	9860	309	9551
1311	9924	307	9617
1312	9961	314	9647
1313	9935	300	9635
1314	9939	310	9629
1315	9991	315	9676
1316	9955	307	9648
1317	9948	309	9639
1318	9911	300	9611
1319	9915	289	9626
1320	9879	302	9577
1321	9846	298	9548
1322	9878	300	9578
1323	9873	304	9569
1324	9885	303	9582
1325	9876	295	9581
1326	9836	308	9528
1327	9828	313	9515
1328	9829	310	9519
1329	9813	302	9511
1330	9764	299	9465
1331	9700	308	9392
1332	9692	312	9380
1333	9683	309	9374
1334	9676	298	9378
1335	9643	304	9339
1336	9591	320	9271
1337	9574	303	9271
1338	9521	293	9228
1339	9480	288	9192
1340	9492	302	9190
1341	9434	305	9129
1342	9377	297	9080
1343	9363	307	9056
1344	9309	307	9002
1345	9207	303	8904
1346	9190	303	8887
1347	9141	308	8833
1348	9063	315	8748
1349	9032	302	8730
1350	8990	299	8691
1351	8943	306	8637
1352	8869	310	8559
1353	8836	304	8532
1354	8756	290	8466
1355	8674	299	8375
1356	8617	307	8310
1357	8524	299	8225
1358	8474	293	8181
1359	8443	290	8153
1360	8356	290	8066
1361	8299	302	7997
1362	8284	299	7985
1363	8224	296	7928
1364	8186	306	7880
1365	8117	302	7815
1366	8056	301	7755
1367	8044	308	7736
1368	8013	306	7707
1369	7980	302	7678
1370	7966	304	7662
1371	7944	306	7638
1372	7871	310	7561
1373	7864	302	7562
1374	7860	301	7559
1375	7820	307	7513
1376	7812	305	7507
1377	7799	311	7488
1378	7757	300	7457
1379	7719	300	7419
1380	7716	305	7411
1381	7717	301	7416
1382	7680	292	7388
1383	7693	300	7393
1384	7710	304	7406
1385	7689	300	7389
1386	7683	303	7380
1387	7661	298	7363
1388	7684	295	7389
1389	7733	295	7438
1390	7741	300	7441
1391	7780	301	7479
1392	7798	305	7493
1393	7847	310	7537
1394	7900	312	7588
1395	7928	308	7620
1396	7934	297	7637
1397	7977	294	7683
1398	8027	295	7732
1399	8048	306	7742
1400	8077	302	7775
1401	8106	303	7803
1402	8177	304	7873
1403	8235	299	7936
1404	8305	299	8006
1405	8337	309	8028
1406	8410	316	8094
1407	8462	304	8158
1408	8543	309	8234
1409	8599	301	8298
1410	8634	298	8336
1411	8679	298	8381
1412	8727	299	8428
1413	8800	301	8499
1414	8898	295	8603
1415	8989	292	8697
1416	9055	303	8752
1417	9104	296	8808
1418	9145	304	8841
1419	9243	305	8938
1420	9313	302	9011
1421	9367	301	9066
1422	9393	303	9090
1423	9413	310	9103
1424	9481	309	9172
1425	9540	301	9239
1426	9576	307	9269
1427	9639	316	9323
1428	9668	311	9357
1429	9717	304	9413
1430	9719	302	9417
1431	9765	304	9461
1432	9765	302	9463
1433	9773	298	9475
1434	9778	297	9481
1435	9806	302	9504
1436	9843	294	9549
1437	9859	291	9568
1438	9885	294	9591
1439	9881	291	9590
1440	9851	297	9554
1441	9854	298	9556
1442	9834	290	9544
1443	9860	295	9565
1444	9850	297	9553
1445	9848	300	9548
1446	9887	296	9591
1447	9843	297	9546
1448	9783	300	9483
1449	9742	301	9441
1450	9746	297	9449
1451	9778	300	9478
1452	9749	296	9453
1453	9735	302	9433
1454	9705	309	9396
1455	9649	297	9352
1456	9625	298	9327
1457	9585	293	9292
1458	9531	291	9240
1459	9461	302	9159
1460	9446	311	9135
1461	9392	300	9092
1462	9331	306	9025
1463	9270	301	8969
1464	9298	293	9005
1465	9241	299	8942
1466	9167	294	8873
1467	9127	296	8831
1468	9082	298	8784
1469	9010	289	8721
1470	8959	296	8663
1471	8881	295	8586
1472	8806	306	8500
1473	8748	309	8439
1474	8702	294	8408
1475	8620	296	8324
1476	8578	296	8282
1477	8536	299	8237
1478	8479	307	8172
1479	8431	307	8124
1480	8341	304	8037
