index	original	background	difference
1184	9856	325	9531
1185	9877	313	9564
1186	10033	310	9723
1187	10029	320	9709
1188	10030	322	9708
1189	10151	318	9833
1190	10257	312	9945
1191	10250	311	9939
1192	10336	309	10027
1193	10433	313	10120
1194	10583	316	10267
1195	10603	321	10282
1196	10669	319	10350
1197	10722	310	10412
1198	10705	308	10397
1199	10837	312	10525
1200	10883	315	10568
1201	10802	321	10481
1202	10865	317	10548
1203	10915	312	10603
1204	10870	314	10556
1205	10968	312	10656
1206	10921	323	10598
1207	10897	317	10580
1208	10960	321	10639
1209	10955	317	10638
1210	10985	317	10668
1211	10973	322	10651
1212	10911	325	10586
1213	10922	320	10602
1214	10839	318	10521
1215	10751	319	10432
1216	10802	313	10489
1217	10736	314	10422
1218	10718	312	10406
1219	10724	312	10412
1220	10642	309	10333
1221	10651	312	10339
1222	10639	315	10324
1223	10530	321	10209
1224	10509	316	10193
1225	10516	309	10207
1226	10474	311	10163
1227	10184	302	9882
1228	10131	297	9834
1229	10130	300	9830
1230	10131	313	9818
1231	10035	307	9728
1232	9961	305	9656
1233	9891	300	9591
1234	9828	299	9529
1235	9710	304	9406
1236	9606	305	9301
1237	9690	316	9374
1238	9620	318	9302
1239	9527	309	9218
1240	9527	310	9217
1241	9509	311	9198
1242	9430	319	9111
1243	9382	320	9062
1244	9288	312	8976
1245	9292	313	8979
1246	9254	311	8943
1247	9174	309	8865
1248	9179	306	8873
1249	9146	311	8835
1250	9123	315	8808
1251	9022	317	8705
1252	8951	310	8641
1253	9054	307	8747
1254	8946	311	8635
1255	8954	319	8635
1256	8863	306	8557
1257	8788	315	8473
1258	8844	319	8525
1259	8826	314	8512
1260	8869	313	8556
1261	8787	309	8478
1262	8749	309	8440
1263	8779	315	8464
1264	8866	315	8551
1265	8835	314	8521
1266	8864	317	8547
1267	8886	320	8566
1268	8857	313	8544
1269	8901	309	8592
1270	8922	306	8616
1271	9009	310	8699
1272	9086	320	8766
1273	9070	314	8756
1274	8960	309	8651
1275	8999	305	8694
1276	9155	301	8854
1277	9199	297	8902
1278	9211	307	8904
1279	9257	319	8938
1280	9240	319	8921
1281	9190	312	8878
1282	9312	306	9006
1283	9393	306	9087
1284	9448	317	9131
1285	9565	312	9253
1286	9615	306	9309
1287	9685	302	9383
1288	9687	310	9377
1289	9660	313	9347
1290	9709	300	9409
1291	9700	305	9395
1292	9774	313	9461
1293	9909	316	9593
1294	9939	314	9625
1295	10072	308	9764
1296	10021	307	9714
1297	10025	300	9725
1298	10097	299	9798
1299	10219	300	9919
1300	10259	304	9955
1301	10367	310	10057
1302	10391	315	10076
1303	10468	313	10155
1304	10510	308	10202
1305	10500	312	10188
1306	10572	315	10257
1307	10754	308	10446
1308	10669	306	10363
1309	10561	309	10252
1310	10562	309	10253
1311	10650	307	10343
1312	10697	314	10383
1313	10696	300	10396
1314	10683	310	10373
1315	10655	315	10340
1316	10699	307	10392
1317	10717	309	10408
1318	10737	300	10437
1319	10709	289	10420
1320	10703	302	10401
1321	10638	298	10340
1322	10578	300	10278
1323	10584	304	10280
1324	10559	303	10256
1325	10505	295	10210
1326	10534	308	10226
1327	10630	313	10317
1328	10583	310	10273
1329	10497	302	10195
1330	10468	299	10169
1331	10426	308	10118
1332	10418	312	10106
1333	10308	309	9999
1334	10235	298	9937
1335	10241	304	9937
1336	10184	320	9864
1337	10138	303	9835
1338	10135	293	9842
1339	10135	288	9847
1340	10046	302	9744
1341	10040	305	9735
1342	9945	297	9648
1343	9905	307	9598
1344	9880	307	9573
1345	9748	303	9445
1346	9702	303	9399
1347	9677	308	9369
1348	9628	315	9313
1349	9504	302	9202
1350	9433	299	9134
1351	9450	306	9144
1352	9380	310	9070
1353	9316	304	9012
1354	9181	290	8891
1355	9114	299	8815
1356	9095	307	8788
1357	9010	299	8711
1358	8899	293	8606
1359	8779	290	8489
1360	8798	290	8508
1361	8765	302	8463
1362	8709	299	8410
1363	8618	296	8322
1364	8551	306	8245
1365	8580	302	8278
1366	8632	301	8331
1367	8577	308	8269
1368	8413	306	8107
1369	8286	302	7984
1370	8408	304	8104
1371	8484	306	8178
1372	8384	310	8074
1373	8311	302	8009
1374	8264	301	7963
1375	8177	307	7870
1376	8203	305	7898
