index	original	background	difference
1168	2164	1686	478
1169	2268	1686	582
1170	2329	1689	640
1171	2410	1686	724
1172	2528	1677	851
1173	2585	1676	909
1174	2645	1677	968
1175	2699	1679	1020
1176	2649	1691	958
1177	2626	1669	957
1178	2576	1667	909
1179	2556	1663	893
1180	2591	1651	940
1181	2659	1673	986
1182	2750	1685	1065
1183	2839	1659	1180
1184	2921	1661	1260
1185	2909	1671	1238
1186	2915	1679	1236
1187	2994	1679	1315
1188	2995	1684	1311
1189	3025	1672	1353
1190	3007	1691	1316
1191	2943	1685	1258
1192	2815	1676	1139
1193	2641	1660	981
1194	2549	1667	882
1195	2575	1664	911
1196	2670	1686	984
1197	2854	1684	1170
1198	2937	1678	1259
1199	3112	1680	1432
1200	3242	1679	1563
1201	3275	1669	1606
1202	3231	1673	1558
1203	3291	1669	1622
1204	3372	1673	1699
1205	3365	1682	1683
1206	3436	1666	1770
1207	3493	1668	1825
1208	3467	1675	1792
1209	3411	1686	1725
1210	3423	1663	1760
1211	3361	1657	1704
1212	3319	1649	1670
1213	3230	1665	1565
1214	3128	1668	1460
1215	3060	1683	1377
1216	3013	1671	1342
1217	2987	1643	1344
1218	3038	1647	1391
1219	3152	1667	1485
1220	3189	1673	1516
1221	3283	1656	1627
1222	3429	1660	1769
1223	3401	1650	1751
1224	3423	1671	1752
1225	3466	1672	1794
1226	3487	1665	1822
1227	3605	1665	1940
1228	3799	1674	2125
1229	4069	1663	2406
1230	4271	1665	2606
1231	4420	1676	2744
1232	4401	1658	2743
1233	4270	1657	2613
1234	4062	1669	2393
1235	3843	1662	2181
1236	3634	1655	1979
1237	3529	1668	1861
1238	3383	1666	1717
1239	3315	1667	1648
1240	3299	1670	1629
1241	3332	1665	1667
1242	3354	1661	1693
1243	3379	1664	1715
1244	3480	1678	1802
1245	3633	1671	1962
1246	3593	1651	1942
1247	3531	1634	1897
1248	3608	1651	1957
1249	3587	1673	1914
1250	3558	1675	1883
1251	3557	1661	1896
1252	3558	1640	1918
1253	3776	1645	2131
1254	4178	1648	2530
1255	4584	1653	2931
1256	4993	1656	3337
1257	5267	1652	3615
1258	5421	1654	3767
1259	5407	1662	3745
1260	5234	1658	3576
1261	4958	1653	3305
1262	4814	1670	3144
1263	4635	1647	2988
1264	4393	1656	2737
1265	4064	1657	2407
1266	3792	1642	2150
1267	3608	1632	1976
1268	3374	1642	1732
1269	3178	1667	1511
1270	3048	1657	1391
1271	2976	1647	1329
1272	2949	1648	1301
1273	2966	1645	1321
1274	3018	1642	1376
1275	3134	1645	1489
