index	original	background	difference
1263	14513	315	14198
1264	14473	315	14158
1265	14501	314	14187
1266	14475	317	14158
1267	14461	320	14141
1268	14571	313	14258
1269	14524	309	14215
1270	14612	306	14306
1271	14704	310	14394
1272	14615	320	14295
1273	14666	314	14352
1274	14768	309	14459
1275	14877	305	14572
1276	15091	301	14790
1277	15055	297	14758
1278	15230	307	14923
1279	15227	319	14908
1280	15374	319	15055
1281	15395	312	15083
1282	15547	306	15241
1283	15674	306	15368
1284	15748	317	15431
1285	15770	312	15458
1286	15760	306	15454
1287	15794	302	15492
1288	15949	310	15639
1289	16161	313	15848
1290	16116	300	15816
1291	16204	305	15899
1292	16260	313	15947
1293	16407	316	16091
1294	16518	314	16204
1295	16530	308	16222
1296	16729	307	16422
1297	17007	300	16707
1298	16993	299	16694
1299	17153	300	16853
1300	17361	304	17057
1301	17415	310	17105
1302	17452	315	17137
1303	17600	313	17287
1304	17609	308	17301
1305	17510	312	17198
1306	17665	315	17350
1307	17807	308	17499
1308	17977	306	17671
1309	18035	309	17726
1310	17986	309	17677
1311	17965	307	17658
1312	18088	314	17774
1313	18123	300	17823
1314	17928	310	17618
1315	17933	315	17618
1316	17985	307	17678
1317	17921	309	17612
1318	17928	300	17628
1319	17949	289	17660
1320	17955	302	17653
1321	17947	298	17649
1322	17973	300	17673
1323	17959	304	17655
1324	18085	303	17782
1325	18106	295	17811
1326	18006	308	17698
1327	17927	313	17614
1328	17978	310	17668
1329	17953	302	17651
1330	17922	299	17623
1331	17843	308	17535
1332	17857	312	17545
1333	17806	309	17497
1334	17734	298	17436
1335	17763	304	17459
1336	17733	320	17413
1337	17580	303	17277
1338	17521	293	17228
1339	17472	288	17184
1340	17494	302	17192
1341	17292	305	16987
1342	17235	297	16938
1343	17113	307	16806
1344	16917	307	16610
1345	16839	303	16536
1346	16765	303	16462
1347	16783	308	16475
1348	16593	315	16278
1349	16403	302	16101
1350	16410	299	16111
1351	16362	306	16056
1352	16342	310	16032
1353	16074	304	15770
1354	15890	290	15600
1355	15827	299	15528
1356	15698	307	15391
1357	15599	299	15300
1358	15487	293	15194
1359	15381	290	15091
1360	15242	290	14952
1361	15118	302	14816
1362	14973	299	14674
1363	14855	296	14559
1364	14804	306	14498
1365	14699	302	14397
1366	14673	301	14372
1367	14742	308	14434
1368	14673	306	14367
1369	14546	302	14244
1370	14539	304	14235
1371	14471	306	14165
1372	14331	310	14021
1373	14402	302	14100
1374	14339	301	14038
1375	14314	307	14007
1376	14301	305	13996
1377	14252	311	13941
1378	14261	300	13961
1379	14257	300	13957
1380	14206	305	13901
1381	14202	301	13901
1382	14203	292	13911
1383	14166	300	13866
1384	14174	304	13870
1385	14166	300	13866
1386	14259	303	13956
1387	14278	298	13980
1388	14201	295	13906
1389	14271	295	13976
1390	14352	300	14052
1391	14503	301	14202
1392	14542	305	14237
1393	14406	310	14096
1394	14610	312	14298
1395	14706	308	14398
1396	14751	297	14454
1397	14891	294	14597
1398	14913	295	14618
1399	14931	306	14625
1400	15075	302	14773
1401	15159	303	14856
1402	15166	304	14862
1403	15354	299	15055
1404	15478	299	15179
1405	15461	309	15152
1406	15683	316	15367
1407	15787	304	15483
1408	15834	309	15525
1409	16020	301	15719
1410	16160	298	15862
1411	16262	298	15964
1412	16258	299	15959
1413	16475	301	16174
1414	16705	295	16410
1415	16738	292	16446
1416	16872	303	16569
1417	17051	296	16755
1418	17202	304	16898
1419	17165	305	16860
1420	17198	302	16896
1421	17394	301	17093
1422	17482	303	17179
1423	17607	310	17297
1424	17734	309	17425
1425	17763	301	17462
1426	17785	307	17478
1427	17921	316	17605
1428	18021	311	17710
1429	18094	304	17790
1430	18249	302	17947
1431	18184	304	17880
1432	18137	302	17835
1433	18226	298	17928
1434	18201	297	17904
1435	18290	302	17988
1436	18266	294	17972
1437	18274	291	17983
1438	18291	294	17997
1439	18248	291	17957
1440	18221	297	17924
1441	18233	298	17935
1442	18255	290	17965
1443	18193	295	17898
1444	18136	297	17839
1445	18079	300	17779
1446	18102	296	17806
1447	18074	297	17777
1448	17982	300	17682
1449	18039	301	17738
1450	18105	297	17808
1451	17970	300	17670
1452	17858	296	17562
1453	17804	302	17502
1454	17870	309	17561
1455	17739	297	17442
1456	17563	298	17265
1457	17435	293	17142
1458	17397	291	17106
1459	17350	302	17048
1460	17304	311	16993
1461	17249	300	16949
1462	17111	306	16805
1463	17025	301	16724
1464	16942	293	16649
1465	16825	299	16526
1466	16708	294	16414
1467	16701	296	16405
1468	16573	298	16275
1469	16397	289	16108
1470	16362	296	16066
1471	16172	295	15877
1472	16087	306	15781
1473	15873	309	15564
1474	15745	294	15451
1475	15646	296	15350
1476	15575	296	15279
1477	15528	299	15229
1478	15300	307	14993
1479	15246	307	14939
