index	original	background	difference
1502	295	271	24
1503	290	271	19
1504	286	275	11
1505	287	272	15
1506	288	264	24
1507	279	268	11
1508	307	267	40
1509	307	268	39
1510	283	272	11
1511	273	286	-13
1512	305	279	26
1513	313	267	46
1514	318	267	51
1515	319	272	47
1516	315	267	48
1517	312	269	43
1518	304	257	47
1519	276	271	5
1520	284	277	7
1521	289	268	21
1522	278	278	0
1523	290	285	5
1524	281	270	11
1525	296	276	20
1526	313	275	38
1527	318	280	38
1528	312	271	41
1529	320	267	53
1530	314	264	50
1531	311	277	34
1532	320	270	50
1533	295	271	24
1534	299	276	23
1535	306	272	34
1536	323	269	54
1537	307	275	32
1538	305	269	36
1539	318	275	43
1540	331	273	58
1541	321	275	46
1542	309	272	37
1543	298	275	23
1544	293	270	23
1545	309	271	38
1546	305	265	40
1547	294	267	27
1548	293	271	22
1549	292	282	10
1550	318	267	51
1551	338	270	68
1552	322	263	59
1553	305	278	27
1554	318	285	33
1555	319	275	44
1556	294	268	26
1557	296	277	19
1558	311	276	35
1559	304	264	40
1560	290	261	29
1561	292	268	24
1562	310	272	38
1563	307	274	33
1564	313	266	47
1565	323	269	54
1566	299	273	26
1567	288	274	14
1568	319	270	49
1569	324	269	55
1570	332	274	58
1571	304	275	29
1572	314	269	45
1573	308	272	36
1574	323	254	69
1575	326	270	56
1576	320	273	47
1577	301	266	35
1578	306	257	49
1579	319	269	50
1580	318	268	50
1581	341	278	63
1582	321	272	49
1583	290	264	26
1584	320	258	62
1585	318	264	54
1586	299	262	37
1587	290	260	30
1588	308	263	45
1589	311	270	41
1590	320	272	48
1591	307	268	39
1592	323	260	63
1593	315	263	52
1594	327	264	63
1595	321	270	51
1596	316	268	48
1597	332	279	53
1598	342	276	66
1599	331	278	53
1600	337	278	59
1601	320	280	40
1602	313	278	35
1603	313	285	28
1604	328	282	46
1605	326	271	55
1606	321	269	52
1607	305	273	32
1608	327	269	58
